id,Entidad,Municipio,Aborto,Abuso_de_confianza,Abuso_sexual,Acoso_sexual,Allanamiento_de_morada,Amenazas,Contra_el_medio_ambiente,Corrupcion_de_menores,Dano_a_la_propiedad,por_servidores_publicos,Despojo,Electorales,Evasion_de_presos,Extorsion,Falsedad,Falsificacion,Feminicidio,Fraude,Homicidio,Hostigamiento_sexual,Incesto,Incump_obligaciones_asistencia_fam,Lesiones,Narcomenudeo,contra_el_patrimonio,Otros_contra_la_familia,Otros_contra_la_sociedad,Otros_Fuero_Comun,libertad_personal,libertad_seguridad_sexual,vida_integridad_corporal,Rapto,Robo,Secuestro,Trafico_de_menores,Trata_de_personas,Violacion_equiparada,Violacion_simple,Violencia_de_genero,Violencia_familiar,XCOORD,YCOORD
02121130,Puebla,San Juan Atenco,0,0.020833333,0.020833333,0.010416667,0,0.09375,0,0,0.145833333,0.010416667,0.09375,0,0,0,0,0.010416667,0,0.03125,0.010416667,0,0,0,0.03125,0,0,0.020833333,0,0.041666667,0.020833333,0.020833333,0,0,0.02662037,0,0,0,0,0.0625,0,0.177083333,-97.55189109,19.04706439
02121131,Puebla,San Juan Atzompa,0,0.010416667,0.010416667,0,0,0.041666667,0,0,0.010416667,0.03125,0.052083333,0.010416667,0,0,0,0,0,0,0.002314815,0,0,0,0.013888889,0,0,0.010416667,0.010416667,0.052083333,0,0,0,0,0.000578704,0,0,0,0,0,0,0.020833333,-98.0304816,18.7448064
02121132,Puebla,San Martin Texmelucan,0,2.0625,0.677083333,0.322916667,0.666666667,9.625,0.03125,0.041666667,6,1.333333333,2.791666667,0.09375,0.020833333,0.4375,0.25,0.75,0.015625,7.572916667,0.417824074,0.03125,0,0.322916667,1.902777778,3.041666667,0.291666667,0.854166667,2.28125,7.90625,1.416666667,1.104166667,0.364583333,0,3.357060185,0.008333333,0,0.052083333,0.395833333,0.822916667,0,15.48958333,-98.42850799,19.2689516
02121133,Puebla,San Martin Totoltepec,0,0,0,0,0,0.03125,0,0,0.020833333,0,0.010416667,0,0,0,0,0,0,0.03125,0.002314815,0,0,0,0.002314815,0,0,0.010416667,0.020833333,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0.135416667,-98.35524129,18.65772236
02121134,Puebla,San Matias Tlalancaleca,0,0.104166667,0.0625,0.041666667,0.09375,0.802083333,0,0,0.3125,0.020833333,0.302083333,0,0,0.020833333,0,0.010416667,0,0.197916667,0.027777778,0,0,0.010416667,0.122685185,0.135416667,0,0.09375,0.052083333,0.53125,0.052083333,0.041666667,0.03125,0,0.109375,0.004166667,0,0,0.041666667,0.072916667,0,0.916666667,-98.50282347,19.34664791
02121135,Puebla,San Miguel Ixitlan,0,0,0,0,0,0.052083333,0,0,0,0.010416667,0.010416667,0.010416667,0,0,0,0.010416667,0,0.010416667,0.001157407,0,0,0,0.003472222,0,0,0,0,0,0,0,0,0,0.000578704,0,0,0,0,0,0,0.010416667,-97.76989251,18.01191479
02121136,Puebla,San Miguel Xoxtla,0,0.135416667,0.09375,0.010416667,0.041666667,0.416666667,0,0,0.416666667,0.104166667,0.104166667,0.03125,0,0.03125,0,0.020833333,0,0.375,0.023148148,0,0,0.020833333,0.079861111,0.104166667,0.041666667,0.083333333,0.072916667,0.270833333,0.114583333,0.0625,0.020833333,0,0.129918981,0,0,0.010416667,0.052083333,0.041666667,0,0.854166667,-98.30644527,19.17266345
02121137,Puebla,San Nicolas Buenos Aires,0,0.010416667,0,0,0.041666667,0.197916667,0,0,0.208333333,0.010416667,0.145833333,0,0,0.010416667,0,0.010416667,0,0.09375,0.017361111,0,0,0,0.03125,0,0.010416667,0,0.020833333,0.0625,0.0625,0,0.010416667,0,0.037905093,0,0,0,0,0.083333333,0,0.28125,-97.49749917,19.2230711
02121138,Puebla,San Nicolas de los Ranchos,0,0.010416667,0.072916667,0.010416667,0.020833333,0.229166667,0,0,0.1875,0.083333333,0.135416667,0,0,0,0,0.010416667,0.002604167,0.09375,0.011574074,0,0,0,0.059027778,0.03125,0.020833333,0.020833333,0.052083333,0.114583333,0.010416667,0.0625,0,0,0.020543981,0,0,0,0.020833333,0.010416667,0,0.552083333,-98.56692415,19.07942257
02121139,Puebla,San Pablo Anicano,0,0.03125,0.010416667,0,0.03125,0.208333333,0,0,0.0625,0.010416667,0.052083333,0.020833333,0,0,0,0,0,0.03125,0.009259259,0,0,0,0.015046296,0.010416667,0,0.03125,0.010416667,0.0625,0.03125,0.020833333,0,0,0.003761574,0,0,0,0.020833333,0.010416667,0,0.1875,-98.13893555,18.14193609
02121140,Puebla,San Pedro Cholula,0,2.78125,0.9375,0.40625,0.645833333,7.885416667,0.010416667,0.114583333,6.322916667,1.104166667,2.572916667,0.104166667,0.020833333,0.208333333,0.322916667,0.572916667,0.010416667,8.770833333,0.16087963,0.0625,0,0.28125,1.228009259,2.645833333,0.416666667,0.75,2,4.59375,1.072916667,1.447916667,0.166666667,0,1.733217593,0.008333333,0,0.03125,0.614583333,0.895833333,0,17.3125,-98.34313176,19.07296419
02121141,Puebla,San Pedro Yeloixtlahuaca,0,0.083333333,0.03125,0,0.010416667,0.28125,0,0,0.09375,0.0625,0.052083333,0.010416667,0,0.010416667,0,0,0,0.052083333,0.00462963,0,0,0.010416667,0.02662037,0,0,0.03125,0.03125,0.083333333,0.020833333,0.020833333,0,0,0.003761574,0,0,0,0,0.052083333,0,0.322916667,-98.04403038,18.04065798
02121142,Puebla,San Salvador el Seco,0,0.072916667,0.135416667,0.03125,0.09375,0.958333333,0,0,0.958333333,0.041666667,0.46875,0.052083333,0,0.03125,0,0.03125,0,0.34375,0.065972222,0,0,0.010416667,0.221064815,0.114583333,0.03125,0.145833333,0.114583333,0.520833333,0.15625,0.114583333,0.03125,0,0.23900463,0.00625,0,0.010416667,0.041666667,0.083333333,0,2.052083333,-97.61392115,19.15392307
02121143,Puebla,San Salvador el Verde,0,0.166666667,0.072916667,0.041666667,0.072916667,1.166666667,0,0,0.385416667,0.0625,0.4375,0.052083333,0,0.03125,0,0.0625,0,0.739583333,0.055555556,0,0,0.03125,0.210648148,0.104166667,0.0625,0.15625,0.052083333,0.71875,0.09375,0.03125,0.03125,0,0.234953704,0.004166667,0,0.010416667,0.083333333,0.125,0,1.9375,-98.56137448,19.24458027
02121144,Puebla,San Salvador Huixcolotla,0,0.145833333,0.03125,0,0.010416667,0.333333333,0,0.010416667,0.25,0.010416667,0.135416667,0,0,0.041666667,0,0.010416667,0.005208333,0.364583333,0.079861111,0,0,0.020833333,0.09375,0.21875,0.020833333,0.03125,0.072916667,0.697916667,0.125,0.010416667,0.041666667,0,0.23755787,0,0,0,0.010416667,0.03125,0,0.989583333,-97.77233448,18.92651508
02121145,Puebla,San Sebastian Tlacotepec,0,0.020833333,0,0.010416667,0,0.104166667,0,0,0.083333333,0.03125,0.052083333,0,0,0,0,0,0.002604167,0,0.028935185,0,0,0,0.027777778,0.020833333,0.010416667,0.020833333,0.020833333,0.072916667,0.020833333,0.041666667,0.041666667,0,0.007233796,0,0,0,0.041666667,0.052083333,0,0.1875,-96.82882179,18.37954112
02121146,Puebla,Santa Catarina Tlaltempan,0,0,0,0,0,0.03125,0,0,0.03125,0.020833333,0.010416667,0,0,0,0,0.010416667,0,0,0,0,0,0,0.008101852,0.010416667,0,0,0.010416667,0.010416667,0,0,0.010416667,0,0.000868056,0,0,0,0,0,0,0.0625,-98.07914171,18.61590184
02121147,Puebla,Santa Ines Ahuatempan,0,0,0.010416667,0.010416667,0.010416667,0.09375,0,0,0.072916667,0.0625,0.15625,0,0,0.072916667,0,0,0,0.010416667,0.017361111,0,0,0,0.006944444,0.010416667,0,0.020833333,0.041666667,0.114583333,0,0,0.010416667,0,0.004918981,0.002083333,0,0,0.010416667,0.041666667,0,0.208333333,-98.04927026,18.40328895
02121148,Puebla,Santa Isabel Cholula,0,0.0625,0.072916667,0.010416667,0.03125,0.333333333,0,0,0.34375,0.125,0.260416667,0,0,0.010416667,0,0.010416667,0,0.229166667,0.016203704,0,0,0.020833333,0.074074074,0.0625,0.010416667,0.041666667,0.041666667,0.25,0.041666667,0.03125,0.010416667,0,0.05787037,0,0,0,0,0.072916667,0,0.770833333,-98.38531784,18.97483022
02121149,Puebla,Santiago Miahuatlan,0,0.208333333,0.145833333,0.041666667,0.041666667,1.15625,0.09375,0.010416667,0.645833333,0.177083333,0.416666667,0.03125,0,0.041666667,0.020833333,0.03125,0.002604167,0.416666667,0.045138889,0.03125,0,0.041666667,0.159722222,0.145833333,0.03125,0.1875,0.15625,0.4375,0.09375,0.114583333,0.083333333,0,0.078125,0.002083333,0,0.010416667,0.083333333,0.177083333,0,2.416666667,-97.42486538,18.55545562
02121150,Puebla,Huehuetlan el Grande,0,0.072916667,0.020833333,0,0.010416667,0.25,0,0,0.15625,0.052083333,0.28125,0.0625,0,0,0,0.010416667,0,0.020833333,0.025462963,0.010416667,0,0,0.033564815,0.020833333,0,0,0.03125,0.15625,0.03125,0,0.03125,0,0.009837963,0,0,0,0.020833333,0,0,0.1875,-98.15696135,18.75716433
02121151,Puebla,Santo Tomas Hueyotlipan,0,0.041666667,0.052083333,0.010416667,0.052083333,0.177083333,0,0,0.09375,0.020833333,0.03125,0,0,0,0,0,0,0.083333333,0.021990741,0,0,0.010416667,0.038194444,0.020833333,0.010416667,0,0.041666667,0.208333333,0.041666667,0.010416667,0.010416667,0,0.039641204,0,0,0,0,0.03125,0,0.34375,-97.86522125,18.88751548
02121152,Puebla,Soltepec,0,0.020833333,0.03125,0.020833333,0.052083333,0.21875,0,0,0.229166667,0.020833333,0.21875,0.010416667,0,0,0,0.010416667,0,0.270833333,0.012731481,0,0,0.010416667,0.059027778,0.010416667,0.020833333,0.010416667,0.072916667,0.135416667,0.03125,0.03125,0.020833333,0,0.039351852,0,0,0,0.03125,0,0,0.5,-97.74609119,19.12065549
02121153,Puebla,Tecali de Herrera,0.010416667,0.135416667,0.145833333,0.072916667,0.0625,1.15625,0.010416667,0,0.59375,0.083333333,0.447916667,0,0.010416667,0.0625,0.052083333,0.15625,0.005208333,0.583333333,0.05787037,0.010416667,0,0.052083333,0.209490741,0.104166667,0.052083333,0.09375,0.3125,0.729166667,0.15625,0.302083333,0.03125,0,0.177662037,0,0,0,0.052083333,0.166666667,0,2.78125,-97.96822828,18.88699722
02121154,Puebla,Tecamachalco,0.010416667,0.760416667,0.177083333,0.114583333,0.229166667,2.1875,0.020833333,0.020833333,1.833333333,0.333333333,0.5625,0.03125,0.020833333,0.1875,0.09375,0.291666667,0.018229167,1.322916667,0.423611111,0.041666667,0,0.072916667,0.49537037,0.572916667,0.197916667,0.15625,0.739583333,2.479166667,0.552083333,0.427083333,0.135416667,0,1.443865741,0.01875,0,0,0.114583333,0.28125,0,4.354166667,-97.73122329,18.85929278
02121155,Puebla,Tecomatlan,0,0.010416667,0,0,0.072916667,0.364583333,0,0,0.197916667,0.03125,0.052083333,0.010416667,0,0,0,0.020833333,0,0.083333333,0.033564815,0,0,0,0.028935185,0,0.010416667,0.041666667,0.020833333,0.114583333,0.052083333,0.020833333,0,0,0.014467593,0,0,0,0.020833333,0.020833333,0,0.177083333,-98.31433253,18.05287708
02121156,Puebla,Tehuacan,0.03125,4.958333333,1.635416667,0.854166667,0.739583333,14.3125,0.083333333,0.145833333,10.02083333,1.864583333,3.333333333,0.15625,0.0625,0.666666667,0.322916667,1.75,0.026041667,9.53125,0.748842593,0.15625,0,0.53125,2.58912037,4.166666667,0.322916667,1.625,4.135416667,10.11458333,2.489583333,2.625,1.322916667,0,3.740740741,0.029166667,0,0.125,1.385416667,2.5625,0,39.10416667,-97.44512696,18.46128722
02121157,Puebla,Tehuitzingo,0,0.145833333,0.020833333,0.020833333,0.083333333,0.604166667,0,0,0.552083333,0.072916667,0.15625,0.010416667,0,0.03125,0,0.03125,0.005208333,0.208333333,0.053240741,0,0,0.010416667,0.076388889,0.083333333,0.010416667,0.010416667,0.09375,0.489583333,0.083333333,0.052083333,0.03125,0,0.064525463,0,0,0,0.020833333,0.104166667,0,0.947916667,-98.30394209,18.35317978
02121158,Puebla,Tenampulco,0,0,0.03125,0.010416667,0.020833333,0.166666667,0,0,0.114583333,0.03125,0.104166667,0,0,0.010416667,0,0,0,0.052083333,0.010416667,0.010416667,0,0,0.033564815,0,0,0.020833333,0.020833333,0.072916667,0.010416667,0.041666667,0.010416667,0,0.010416667,0.002083333,0,0,0.03125,0.03125,0,0.25,-97.40160309,20.18920284
02121159,Puebla,Teopantlan,0,0.010416667,0.010416667,0.010416667,0,0.145833333,0,0,0.145833333,0.052083333,0.145833333,0.010416667,0,0.010416667,0,0.03125,0,0.020833333,0.006944444,0,0,0,0.018518519,0,0,0.010416667,0.041666667,0.03125,0.041666667,0.03125,0,0,0.005208333,0,0,0,0,0.010416667,0,0.114583333,-98.25058872,18.7294309
02121160,Puebla,Teotlalco,0,0,0.020833333,0,0,0.020833333,0,0,0.03125,0.010416667,0.104166667,0.010416667,0,0,0,0,0,0.041666667,0.015046296,0,0,0,0.013888889,0.010416667,0,0,0.010416667,0.010416667,0,0.010416667,0,0,0.005787037,0,0,0,0,0,0,0.083333333,-98.83874595,18.45045668
02121161,Puebla,Tepanco de Lopez,0,0.135416667,0.104166667,0.072916667,0.09375,0.90625,0,0,0.59375,0.104166667,0.520833333,0,0,0.020833333,0,0.03125,0,0.25,0.034722222,0.010416667,0,0,0.150462963,0.083333333,0.052083333,0.052083333,0.104166667,0.385416667,0.15625,0.052083333,0.052083333,0,0.127604167,0,0,0,0.0625,0.104166667,0,1.739583333,-97.54301649,18.55387962
02121162,Puebla,Tepango de Rodriguez,0,0.010416667,0.010416667,0,0,0.09375,0,0,0.0625,0.010416667,0.052083333,0.010416667,0,0,0,0.010416667,0,0.010416667,0.00462963,0,0,0,0.019675926,0.020833333,0,0.010416667,0.083333333,0.041666667,0,0.03125,0.010416667,0,0.004918981,0,0,0,0,0,0,0.0625,-97.78432716,20.00845879
02121163,Puebla,Tepatlaxco de Hidalgo,0,0.260416667,0.041666667,0.072916667,0.145833333,1.1875,0,0,0.572916667,0.0625,0.46875,0.010416667,0,0.020833333,0.010416667,0.0625,0,0.46875,0.020833333,0,0,0.010416667,0.122685185,0.072916667,0.020833333,0.072916667,0.010416667,0.34375,0.072916667,0.052083333,0.020833333,0,0.076099537,0,0,0.010416667,0.020833333,0.03125,0,0.96875,-98.00359377,19.14520827
02121164,Puebla,Tepeaca,0.020833333,1.489583333,0.354166667,0.229166667,0.364583333,3.25,0,0.010416667,3.635416667,0.395833333,1.65625,0.03125,0,0.0625,0.177083333,0.770833333,0.015625,3.21875,0.292824074,0.041666667,0,0.072916667,0.998842593,1.645833333,0.09375,0.208333333,1.708333333,5.729166667,0.90625,0.489583333,0.229166667,0.010416667,1.170428241,0.014583333,0,0.052083333,0.208333333,0.46875,0,8.65625,-97.87617484,19.01191005
02121165,Puebla,Tepemaxalco,0,0.010416667,0.010416667,0,0,0,0,0,0.010416667,0,0.020833333,0,0,0,0,0,0,0,0.001157407,0,0,0,0.001157407,0,0,0,0.041666667,0.041666667,0,0,0,0,0.000289352,0,0,0,0,0,0,0.03125,-98.63293948,18.73975012
02121166,Puebla,Tepeojuma,0,0.145833333,0.0625,0.020833333,0.041666667,0.604166667,0,0.010416667,0.572916667,0.072916667,0.15625,0.010416667,0,0.010416667,0,0.010416667,0,0.3125,0.037037037,0,0,0.010416667,0.111111111,0.052083333,0,0.03125,0.072916667,0.354166667,0.0625,0.09375,0.041666667,0,0.050636574,0,0,0,0.010416667,0.072916667,0,0.802083333,-98.43127655,18.72176513
02121167,Puebla,Tepetzintla,0,0,0.020833333,0,0,0.052083333,0,0,0.041666667,0.010416667,0.083333333,0,0,0,0.010416667,0.010416667,0.002604167,0.041666667,0.005787037,0,0,0.010416667,0.010416667,0.010416667,0,0.020833333,0.020833333,0.072916667,0,0.010416667,0,0,0.005787037,0,0,0,0.010416667,0.072916667,0,0.15625,-97.85304567,19.94949046
02121168,Puebla,Tepexco,0,0.052083333,0.020833333,0,0.010416667,0.291666667,0.020833333,0,0.395833333,0.0625,0.1875,0,0,0.020833333,0,0,0.002604167,0.09375,0.039351852,0.010416667,0,0,0.070601852,0.020833333,0,0.020833333,0.072916667,0.145833333,0.052083333,0.041666667,0.020833333,0,0.017361111,0.004166667,0,0,0,0.041666667,0,0.447916667,-98.65399837,18.6463184
02121169,Puebla,Tepexi de Rodriguez,0,0.354166667,0.072916667,0.135416667,0.15625,1.96875,0,0.020833333,1.041666667,0.25,0.90625,0,0,0.083333333,0.052083333,0.052083333,0.002604167,0.489583333,0.049768519,0,0,0.03125,0.231481481,0.822916667,0.020833333,0.09375,1.53125,0.53125,0.09375,0.0625,0.114583333,0.010416667,0.088541667,0,0,0.010416667,0.020833333,0.177083333,0,2.020833333,-97.93733401,18.49670505
02121170,Puebla,Tepeyahualco,0,0.145833333,0.03125,0.041666667,0.020833333,0.5625,0.020833333,0.010416667,0.479166667,0.052083333,0.177083333,0.020833333,0,0.010416667,0,0.03125,0,0.28125,0.054398148,0.020833333,0,0.020833333,0.115740741,0.041666667,0.083333333,0.03125,0.166666667,0.520833333,0.0625,0.145833333,0,0,0.1875,0.002083333,0,0.010416667,0.041666667,0.135416667,0,0.864583333,-97.46328343,19.47956275
02121171,Puebla,Tepeyahualco de Cuauhtemoc,0,0.010416667,0.010416667,0,0,0.125,0.010416667,0,0.03125,0.0625,0.03125,0,0,0,0,0,0,0.020833333,0.003472222,0,0,0.010416667,0.011574074,0.03125,0,0,0.020833333,0.041666667,0.010416667,0.010416667,0.010416667,0,0.010706019,0,0,0,0.010416667,0.020833333,0,0.21875,-97.86667911,18.80631135
02121172,Puebla,Tetela de Ocampo,0.010416667,0.166666667,0.197916667,0.09375,0.072916667,1.177083333,0.041666667,0.010416667,0.854166667,0.125,0.520833333,0.020833333,0,0.125,0.020833333,0.0625,0.002604167,0.708333333,0.015046296,0,0,0.135416667,0.162037037,0.104166667,0.03125,0.15625,0.208333333,0.458333333,0.0625,0.239583333,0.052083333,0,0.086805556,0.002083333,0,0,0.020833333,0.291666667,0,1.375,-97.7857423,19.81820038
02121173,Puebla,Teteles de Avila Castillo,0,0.145833333,0.041666667,0,0.03125,0.520833333,0,0,0.15625,0.0625,0.072916667,0,0,0,0,0.0625,0,0.208333333,0.003472222,0,0,0.010416667,0.052083333,0,0.020833333,0,0.03125,0.21875,0.052083333,0.072916667,0.010416667,0,0.024016204,0,0,0,0.0625,0.083333333,0,0.510416667,-97.44936383,19.85437123
02121174,Puebla,Teziutlan,0.020833333,1.854166667,0.84375,0.416666667,0.489583333,6.927083333,0.041666667,0.03125,3.625,0.59375,1.114583333,0.041666667,0.010416667,0.625,0.239583333,0.302083333,0.005208333,5.052083333,0.121527778,0.114583333,0,0.197916667,1.055555556,0.53125,0.135416667,0.416666667,1.354166667,4.239583333,0.822916667,0.947916667,0.385416667,0,0.602141204,0.025,0,0.010416667,0.302083333,1.052083333,0,11.15625,-97.3585764,19.86378657
02121175,Puebla,Tianguismanalco,0,0.020833333,0.03125,0.03125,0.041666667,0.447916667,0.010416667,0.010416667,0.3125,0.0625,0.1875,0.010416667,0,0,0,0.010416667,0,0.145833333,0.027777778,0,0,0,0.075231481,0.052083333,0,0.052083333,0.03125,0.135416667,0.041666667,0.020833333,0,0,0.028935185,0,0,0,0.0625,0.041666667,0,0.697916667,-98.47914061,19.00018484
02121176,Puebla,Tilapa,0,0.145833333,0.020833333,0.03125,0.010416667,0.447916667,0,0,0.322916667,0.020833333,0.125,0.020833333,0,0.010416667,0,0.020833333,0,0.291666667,0.059027778,0,0,0,0.084490741,0.052083333,0.020833333,0.020833333,0.09375,0.208333333,0.15625,0.041666667,0.041666667,0,0.041956019,0.004166667,0,0,0.010416667,0.010416667,0,0.760416667,-98.54199596,18.61430123
02121177,Puebla,Tlacotepec de Benito Juarez,0,0.5,0.15625,0.041666667,0.229166667,1.625,0,0.03125,0.96875,0.40625,0.791666667,0.03125,0.010416667,0.052083333,0,0.083333333,0.005208333,0.416666667,0.09837963,0.010416667,0,0.041666667,0.291666667,0.1875,0.052083333,0.208333333,0.3125,0.833333333,0.21875,0.333333333,0.166666667,0,0.371238426,0.002083333,0,0.010416667,0.104166667,0.25,0,2.75,-97.62890612,18.65563264
02121178,Puebla,Tlacuilotepec,0,0.010416667,0.010416667,0,0.010416667,0.15625,0,0,0.229166667,0.03125,0.21875,0,0,0,0,0,0,0.03125,0.023148148,0,0,0,0.048611111,0.010416667,0.010416667,0.010416667,0.0625,0.125,0.020833333,0.03125,0,0.010416667,0.013599537,0.002083333,0,0,0.010416667,0.072916667,0,0.270833333,-97.99621508,20.37773968
02121179,Puebla,Tlachichuca,0,0.104166667,0.0625,0.052083333,0.0625,0.583333333,0.010416667,0,0.479166667,0.177083333,0.270833333,0.041666667,0,0.041666667,0.010416667,0.072916667,0.002604167,1.072916667,0.033564815,0,0,0.010416667,0.200231481,0.020833333,0.010416667,0.0625,0.135416667,0.364583333,0.166666667,0.104166667,0,0,0.094039352,0.004166667,0,0.010416667,0.020833333,0.114583333,0,1.427083333,-97.35208258,19.13358395
02121180,Puebla,Tlahuapan,0,0.197916667,0.09375,0.041666667,0.177083333,1.385416667,0.135416667,0.020833333,0.895833333,0.125,0.5,0.041666667,0,0,0.010416667,0.03125,0,0.6875,0.092592593,0,0,0.0625,0.277777778,0.177083333,0.083333333,0.270833333,0.125,0.708333333,0.229166667,0.041666667,0.03125,0,0.271701389,0,0,0,0.072916667,0.125,0,2.1875,-98.58532469,19.36225806
02121181,Puebla,Tlaltenango,0,0.135416667,0.03125,0.010416667,0.020833333,0.354166667,0,0,0.208333333,0.0625,0.072916667,0,0,0,0,0,0.002604167,0.166666667,0.017361111,0,0,0.010416667,0.050925926,0.0625,0.041666667,0.041666667,0.010416667,0.145833333,0.03125,0.041666667,0,0,0.057002315,0,0,0,0.041666667,0.010416667,0,0.635416667,-98.34284205,19.15649593
02121182,Puebla,Tlanepantla,0,0.010416667,0.010416667,0.010416667,0.020833333,0.03125,0,0,0.072916667,0.020833333,0.020833333,0.010416667,0,0,0,0,0,0.03125,0.00462963,0.010416667,0,0.010416667,0.03587963,0.020833333,0,0,0.041666667,0.09375,0.041666667,0.010416667,0.010416667,0,0.010127315,0,0,0,0,0.020833333,0,0.208333333,-97.88532049,18.85700991
02121183,Puebla,Tlaola,0,0.083333333,0.072916667,0.010416667,0.041666667,0.864583333,0,0,0.333333333,0.09375,0.270833333,0.03125,0,0.010416667,0.010416667,0.010416667,0.005208333,0.21875,0.03587963,0,0,0.041666667,0.105324074,0.083333333,0.020833333,0.041666667,0.104166667,0.25,0.0625,0.052083333,0.041666667,0,0.058159722,0,0,0,0.010416667,0.208333333,0,1.635416667,-97.90981067,20.16730571
02121184,Puebla,Tlapacoya,0,0.020833333,0,0,0,0.03125,0,0,0.010416667,0.03125,0.0625,0,0,0,0,0,0,0,0.006944444,0,0,0,0.005787037,0.010416667,0,0.010416667,0.010416667,0.0625,0,0.03125,0,0,0.006076389,0.002083333,0,0,0,0.03125,0,0.072916667,-97.83828507,20.12982113
02121185,Puebla,Tlapanala,0,0.09375,0.03125,0,0,0.239583333,0,0,0.260416667,0.052083333,0.072916667,0.041666667,0,0.010416667,0.010416667,0,0,0.208333333,0.028935185,0.010416667,0,0,0.064814815,0.041666667,0,0,0.104166667,0.114583333,0.0625,0.0625,0.03125,0,0.01880787,0.002083333,0,0,0.010416667,0.083333333,0,0.46875,-98.5361948,18.68996084
02121186,Puebla,Tlatlauquitepec,0.020833333,0.541666667,0.229166667,0.166666667,0.177083333,2,0.083333333,0.020833333,1.604166667,0.25,0.84375,0.09375,0,0.104166667,0.020833333,0.114583333,0.002604167,1.322916667,0.056712963,0.020833333,0,0,0.445601852,0.0625,0.0625,0.333333333,0.333333333,1.6875,0.260416667,0.4375,0.114583333,0,0.149594907,0,0,0.020833333,0.177083333,0.479166667,0,4.46875,-97.49939741,19.84206031
02121187,Puebla,Tlaxco,0,0,0.03125,0,0,0.020833333,0,0,0.072916667,0.072916667,0.020833333,0,0,0,0,0,0,0.010416667,0.008101852,0,0,0,0.006944444,0.010416667,0,0.010416667,0.0625,0.052083333,0.010416667,0.010416667,0,0,0.002025463,0,0,0,0.020833333,0.052083333,0,0.041666667,-98.04887356,20.39982463
02121188,Puebla,Tochimilco,0,0.020833333,0.010416667,0,0.03125,0.25,0,0,0.125,0.03125,0.177083333,0,0,0.010416667,0,0,0,0.041666667,0.03125,0.020833333,0,0,0.061342593,0.020833333,0.010416667,0.020833333,0.041666667,0.1875,0.041666667,0.010416667,0.010416667,0,0.015914352,0.00625,0,0,0,0.052083333,0,0.53125,-98.61220214,18.92244828
02121189,Puebla,Tochtepec,0,0.114583333,0.072916667,0.0625,0.041666667,0.53125,0,0,0.4375,0.083333333,0.197916667,0.010416667,0,0.041666667,0,0.03125,0,0.145833333,0.077546296,0,0,0.020833333,0.08912037,0.09375,0.020833333,0.020833333,0.041666667,0.354166667,0.114583333,0.0625,0,0,0.139467593,0.002083333,0,0,0.041666667,0.041666667,0,0.802083333,-97.82119692,18.82843752
02121190,Puebla,Totoltepec de Guerrero,0,0.020833333,0.010416667,0,0,0.020833333,0,0,0,0,0.010416667,0,0,0,0,0,0,0.010416667,0.003472222,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0.03125,-97.84804967,18.29152696
02121191,Puebla,Tulcingo,0,0.041666667,0.010416667,0.010416667,0.010416667,0.166666667,0,0,0.072916667,0.072916667,0.09375,0.010416667,0,0.010416667,0,0.010416667,0.002604167,0.09375,0.023148148,0,0,0.020833333,0.033564815,0.041666667,0,0,0.072916667,0.239583333,0.041666667,0.083333333,0.010416667,0,0.017650463,0,0,0,0.020833333,0.0625,0,0.40625,-98.3975362,17.97505336
02121192,Puebla,Tuzamapan de Galeana,0,0.010416667,0,0,0.010416667,0.072916667,0.010416667,0,0.0625,0.020833333,0.020833333,0.010416667,0,0,0.010416667,0,0,0,0.008101852,0,0,0.020833333,0.00462963,0.010416667,0,0.010416667,0,0.15625,0,0.020833333,0,0,0.010416667,0,0,0,0,0,0,0.09375,-97.53059771,20.10381146
02121193,Puebla,Tzicatlacoyan,0,0,0.010416667,0,0,0.083333333,0,0.010416667,0.072916667,0,0.072916667,0.010416667,0,0,0,0,0,0,0.015046296,0,0,0,0.018518519,0.020833333,0,0.010416667,0.010416667,0.114583333,0.020833333,0.03125,0,0,0.007523148,0,0,0,0,0.010416667,0,0.208333333,-98.04170353,18.81619101
02121194,Puebla,Venustiano Carranza,0,0.197916667,0.104166667,0.041666667,0.041666667,0.739583333,0,0,0.645833333,0.135416667,0.15625,0.0625,0,0.03125,0,0.083333333,0.002604167,0.34375,0.155092593,0.010416667,0,0.041666667,0.109953704,0.302083333,0,0.072916667,0.15625,0.572916667,0.145833333,0.104166667,0.125,0.03125,0.080150463,0.00625,0,0,0.03125,0.166666667,0,1.145833333,-97.687236,20.50835131
02121195,Puebla,Vicente Guerrero,0,0.03125,0.052083333,0.020833333,0,0.489583333,0.010416667,0.010416667,0.25,0.052083333,0.166666667,0.041666667,0,0,0,0,0.002604167,0.052083333,0.028935185,0,0,0.020833333,0.074074074,0.114583333,0.010416667,0.09375,0.052083333,0.15625,0.041666667,0.052083333,0.020833333,0,0.012731481,0,0,0,0.083333333,0.125,0,0.510416667,-97.18204489,18.53032936
